TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Target
-0.45929444277876813,1,3,1,-1.04441285467738,3,-0.6373325218431768,1.0,-0.9146543245574268,1
0.7292812352670504,1,28,2,-1.4369870526943178,3,-0.21388102212786814,1.0,-1.1003174908009532,0
1.130320247850782,1,10,2,-1.04441285467738,3,0.25191562755897134,1.0,-1.2320401701077495,1
0.43742273905276247,0,18,2,1.36711436171238,2,0.011959777720296473,1.0,-0.3026576758406549,0
-0.7310769246480449,1,41,1,1.2549503051361122,0,0.3507209774925434,1.0,2.5036766671365243,2
-0.4420716975958049,1,36,1,-0.9322487981011122,3,0.3083758275210125,1.0,-1.0653115489049336,2
-0.6650735898151318,1,29,0,0.9745401636954424,2,-0.42560677198552244,1.0,-0.15714237982967535,0
0.06481328787883261,1,23,1,-1.100494882965514,3,-0.5244121219190945,1.0,-0.961924339696796,0
-0.816640622772587,0,8,1,0.6941300222547726,2,-0.9619786716249134,1.0,-0.3977412449460335,1
-0.0190315734011023,0,9,1,1.311032333424246,2,-0.8349432217103208,1.0,-0.11616261449156642,1
0.3039722464374663,1,16,1,0.18939176766156696,1,-1.3007398713971603,1.0,0.1370397166566069,0
-0.6394972975673779,1,18,1,-1.212658939541782,3,-0.9760937216154236,1.0,-1.0623973642099886,0
-0.1172459107019527,1,9,1,1.9279346445937195,2,1.508155076714387,2.0,-0.23440144797691875,1
0.17719084077924563,1,19,2,0.18939176766156696,1,1.4940400267238767,1.0,0.3975836497026407,0
1.0426595687758191,0,30,1,0.6380479939666386,1,-0.2279960721183784,1.0,0.8586143031891669,2
-1.00492201073085,1,5,2,0.3015558242378349,0,0.054304927691827334,1.0,2.2697304110391867,1
-0.33265054406811606,0,26,1,-0.14710040206723676,1,0.9294380271034651,1.0,-0.6401289397218981,0
0.001113194417693107,1,16,1,0.6380479939666386,2,1.4799249767333664,1.0,-0.5304821026182266,0
0.766476864584348,1,0,1,-1.100494882965514,3,0.11076512765386849,1.0,-0.8018253610837058,1
-0.6215870176465718,0,2,2,0.8623761071191745,1,-1.4701204712832838,1.0,-0.36435316040254906,1
-0.5656560667230562,1,1,0,-0.034936345490968856,1,1.409349726780815,1.0,-0.3182901587138882,1
-0.5324481388852469,1,9,2,-0.5396746000841744,1,0.2095704775874405,1.0,0.3269491204941685,1
-0.9396062106357799,1,4,0,0.9745401636954424,2,-0.9196335216533825,1.0,0.1971096883895346,1
-0.22061675853662455,0,17,2,-1.04441285467738,3,2.2562527262114322,1.0,0.3684928392627353,0
3.1434563369915245,1,16,1,-1.3809050244061838,3,-1.3572000713592014,1.0,-1.145165823562474,0
-0.7101071151438381,1,25,1,-0.034936345490968856,0,-0.7220228217862384,1.0,2.4452781410911526,0
-0.6112396198420369,1,24,1,-1.4369870526943178,3,-0.6091024218621562,1.0,-0.9521355371663155,0
-0.42574274757203734,1,39,2,0.3015558242378349,0,-0.7502529217672591,1.0,1.3868549360937827,2
-0.3932223544720707,1,10,0,-0.3714285152197726,1,-0.256226172099399,1.0,-1.1588002270870716,1
2.1466684740669675,1,11,0,1.0306221919835763,2,-0.4679519219570533,1.0,-0.09639362251981658,1
-0.13127161935394668,1,10,2,0.24547379594970092,0,0.7035972272553006,1.0,0.5316157310662891,1
-0.4929148914592833,1,36,2,-0.5957566283723084,0,0.5201015773786668,1.0,-0.9109669367428949,2
3.582378513630397,0,2,2,0.5258839373903706,1,-1.2725097714161397,1.0,0.9086275307165095,1
-0.9403281221105148,1,23,1,1.0867042202717103,0,-0.7220228217862384,1.0,1.218840194850466,0
-0.9917213437642673,0,36,2,0.7502120505429065,0,0.8306326771698932,1.0,1.987955290022976,2
0.3261108649960059,1,18,2,-1.156576911253648,3,-0.28445627208041957,1.0,-1.0977784244511544,0
1.4398140100907384,0,25,2,0.8623761071191745,2,-1.2160495714540986,1.0,-0.2627267107736689,0
-0.2552341325870118,1,18,0,0.46980190910223674,1,-0.9196335216533825,4.0,-0.5521317899666615,0
-0.23182357476346288,1,15,1,-1.3248229961180498,3,0.2095704775874405,1.0,-1.1420781147350805,1
1.1896888724635115,1,35,0,-0.8761667698129781,1,-0.6796776718147076,1.0,-1.0079873413854568,2
0.7239184643118761,0,23,1,0.3576378525259688,1,0.0966500776633582,1.0,0.6672580143060413,0
1.9269323718523943,0,37,1,-0.9883308263892461,3,0.9153229771129548,1.0,-0.8218469837776969,2
-0.9375779831591433,1,21,0,0.6941300222547726,1,-0.5949873718716459,1.0,-1.2484917889591591,0
-0.5172879979158121,1,5,1,1.479278418288648,2,0.18134037760641994,1.0,-0.759878453889744,1
-0.6293561601841959,1,35,1,-0.4275105435079065,0,0.774172477207852,1.0,0.6507349443412704,2
0.29314357431644156,1,13,1,-0.8200847415248442,1,-1.3572000713592014,1.0,0.9718234886589882,1
-0.35042331704135365,1,41,1,-0.9883308263892461,1,0.36483602748305366,1.0,1.1037350030510962,2
-0.5780660687411197,1,19,0,-0.7079206849485763,1,1.6210754766384692,1.0,0.730163064144121,0
0.030264667302229608,1,7,2,0.07722771108529905,1,-0.9760937216154236,1.0,1.1035359606638757,1
-0.6294936671317645,1,39,2,0.8062940788310404,2,-0.5667572718906253,1.0,0.2682214089622403,2
1.576152148604975,1,34,1,-0.9883308263892461,3,-1.4560054212927735,1.0,-1.1924511496547063,2
0.7070051097609421,1,20,2,-1.268740967829916,3,-1.2019345214635884,1.0,-1.1855178398331956,0
-0.5330669201493055,1,35,0,1.0306221919835763,2,0.37895107747356394,1.0,0.7369330571350919,2
-0.15031633159219357,0,9,2,0.3576378525259688,1,0.7600574272173417,1.0,0.9583830238706564,1
-0.2899202601111833,0,9,0,1.8718526163055855,2,2.284482826192453,1.0,-0.39932592856736526,1
0.1023183078281599,1,14,2,-0.25926445864350467,1,-0.2279960721183784,1.0,-1.1772652362399803,1
-1.0161632036945807,1,36,2,0.13330973937343302,0,-0.18565092214684756,1.0,1.7994672529762066,2
0.006819732741788612,0,2,2,1.311032333424246,0,-1.0325539215774648,1.0,2.1571004899526858,1
-0.8288787411061896,0,28,0,-0.09101837377910281,1,0.02607482771080676,2.0,0.15177906061282573,0
-0.6265716444959325,1,14,1,-0.31534648693163864,1,0.6612520772837697,1.0,0.35405461071282435,1
-0.8406012083864101,1,15,0,1.36711436171238,2,0.011959777720296473,1.0,-0.8784030918285411,1
-0.8070151364427871,0,11,2,0.07722771108529905,0,0.6330219773027491,1.0,1.5518559714485447,1
0.11534709111028169,1,32,2,-0.20318243035537073,1,-0.8349432217103208,1.0,-0.23502664521882918,2
-1.0074315125239763,1,42,0,0.6380479939666386,2,-1.1172442215205265,1.0,0.11860277758394756,2
-0.2872388746335962,0,11,2,1.423196390000514,0,1.7904560765245927,1.0,1.5458821480064555,1
1.0337559939207541,1,30,1,0.6941300222547726,0,0.5342166273691771,1.0,-0.9385776884060333,2
1.8672887333445274,1,40,2,-1.04441285467738,3,-0.5667572718906253,1.0,-1.0181640213884693,2
-0.8936101366740935,1,23,2,-1.04441285467738,3,-0.17153587215633725,1.0,-1.2222998522613355,0
2.538941418743203,1,35,1,0.7502120505429065,0,0.3366059275020331,1.0,0.11431826260775448,2
-0.5960107253988179,1,28,1,-0.6518386566604424,1,-0.21388102212786814,1.0,0.3103571512415138,0
0.014967019385226342,0,35,1,1.8718526163055855,2,-1.1313592715110368,1.0,0.010213990440527971,2
-0.30958375361348867,1,21,2,0.13330973937343302,1,2.1574473762778603,1.0,1.0848821164256555,0
-1.00492201073085,0,20,1,-1.212658939541782,3,1.8892614264581646,1.0,-1.0145072554796635,0
0.2861307199904444,1,0,0,0.6380479939666386,0,-0.6373325218431768,1.0,1.7203810777872988,1
-0.9692045810999141,1,25,0,0.3015558242378349,0,0.054304927691827334,1.0,2.3751335623743,0
0.6462270389356346,1,28,2,-1.4930690809824516,3,-0.7361378717767488,1.0,-0.8535585189826711,0
0.13164166439715716,1,35,1,-1.3248229961180498,3,-1.4418903713022633,1.0,-1.044493756662061,2
2.4040814799153285,1,39,2,1.36711436171238,0,-0.03038537225123439,1.0,0.4380122207376778,2
-0.21838227063863527,1,6,2,-1.212658939541782,3,-0.002155272270213815,1.0,-1.232430599405759,1
-1.0041313457823309,1,6,2,-0.8200847415248442,0,1.7763410265340824,1.0,0.08910367506769272,1
2.5845249718621837,1,11,0,1.9840166728818536,2,-1.3995452213307322,1.0,-0.7797699334843987,1
-0.24392418614949699,1,5,0,-1.4930690809824516,3,2.453863426078576,1.0,-1.212536567985627,1
-0.8671400492671439,1,20,0,-1.3809050244061838,3,-0.3973766720045019,1.0,-0.8764075643053827,0
2.321439804426619,1,34,1,1.8157705880174517,2,2.4820935260595967,1.0,-0.7786547857508689,2
0.4035960299508946,1,22,0,1.1988682768479781,0,0.2942607775305022,1.0,1.281035837205888,0
-0.11116122827204358,1,30,2,0.5258839373903706,2,-0.3973766720045019,1.0,-0.16520870016305605,2
-0.7861828338861488,1,41,2,1.9840166728818536,2,-0.10096062220378584,1.0,0.34684060008882334,2
0.11974731343247601,0,0,1,-0.5396746000841744,1,2.439748376088066,1.0,-0.5882937088038457,1
-0.10380460657712519,1,35,2,-1.3809050244061838,3,0.5624467273501977,1.0,-1.1476640607046378,2
0.6804318921433161,1,37,1,0.9184581354073084,0,2.044526976353778,1.0,1.9932503278881344,2
0.26870171438612833,1,40,0,-0.4275105435079065,1,1.7622259765435722,1.0,1.0127726320913706,2
-0.7393617182390512,0,39,2,-0.4835925717960405,1,0.7177122772458109,1.0,0.9992887862699267,2
-0.7041599396614975,0,27,2,-1.3809050244061838,3,-0.6796776718147076,1.0,-1.0057723568712604,0
1.7369665237864162,0,22,1,1.311032333424246,0,0.12488017764437878,1.0,1.8053619698285033,0
-0.9018261767913155,1,5,1,-1.212658939541782,3,0.02607482771080676,1.0,-1.143657694705458,1
-0.9266805575643344,1,42,2,0.9745401636954424,0,-0.29857132207092985,1.0,0.9127742471169346,2
-0.5450987780615553,0,21,2,0.46980190910223674,0,0.8024025771888725,1.0,1.277259135499655,0
0.03256790867400319,1,11,1,-0.6518386566604424,0,2.3268279761639836,1.0,0.05464892747474496,1
-0.8162624786667734,0,40,1,0.6380479939666386,2,-0.9478636216344031,1.0,-1.0325461097778823,2
-0.7674131355430391,1,26,1,1.423196390000514,0,0.06841997768233762,1.0,0.4664472120299466,0
-0.2275264826519451,1,22,0,-0.5957566283723084,1,0.6330219773027491,1.0,-1.2710193042717455,0
-0.5908885916018888,1,3,1,1.7036065314411837,2,2.086872126325309,1.0,0.14700459514501318,1
0.7156680474577619,0,6,2,0.46980190910223674,2,0.5906768273312183,2.0,-0.965517309968672,1
0.02149859939473349,1,15,1,-0.7640027132367103,1,-1.187819471473078,1.0,-0.2644925740038807,1
-0.055849058612586586,1,11,0,-1.268740967829916,3,-0.15742082216582698,1.0,-0.8950792713219431,1
1.6493402214483457,1,15,1,-0.7640027132367103,1,-1.4560054212927735,1.0,0.44196755022731404,1
-0.6150554376370647,1,20,1,0.6380479939666386,2,-0.3409164720424607,1.0,0.10792083613645254,0
-0.41563598692574755,1,6,2,1.7596885597293177,2,-1.089014121539506,1.0,0.06372321887161381,1
-0.12793707587540898,1,10,1,-1.268740967829916,3,-1.187819471473078,1.0,-1.0693510886353168,1
-0.4421748278064813,1,6,2,-1.156576911253648,3,-1.4277753213117528,1.0,-0.8388931779652907,1
-0.7730165436564583,1,32,1,-1.04441285467738,3,-1.4983505712643044,1.0,-1.0987761882127336,2
1.6998396479429028,1,3,0,-1.4369870526943178,3,0.6189069273122388,1.0,-1.1032087090666034,1
-0.2098224631524918,1,31,2,1.479278418288648,2,-1.0466689715679751,1.0,-0.9979714263875069,2
-0.907292077957166,0,30,2,0.5258839373903706,1,-0.9337485716438928,1.0,-1.1143908083076266,2
1.5199805605232144,1,30,2,-0.20318243035537073,0,0.040189877701317045,1.0,2.391243236611767,2
0.5343651370886038,1,0,0,0.7502120505429065,0,-0.5385271719096048,1.0,1.7742118362285093,1
0.008160425480582309,1,17,1,1.5914424748649159,2,-0.28445627208041957,1.0,0.7124840172381856,0
-0.6434162455730821,0,41,1,-1.4369870526943178,3,1.1411637769611196,1.0,-0.8015880413143277,2
-0.331412981539999,1,19,0,0.8062940788310404,0,2.5244386760311275,1.0,0.5703167162532723,0
0.34759632555359476,1,32,0,0.8062940788310404,1,-0.15742082216582698,1.0,-0.4805581889825854,2
2.5568860754009015,1,17,2,1.8718526163055855,2,-0.891403421672362,1.0,0.16143261639301537,0
1.142214598815463,1,23,0,0.9745401636954424,2,-0.9619786716249134,1.0,-0.9518140071561902,0
-0.9871492377576125,0,30,0,0.8623761071191745,1,1.7622259765435722,1.0,-0.9828595159116192,2
-0.2825636384162648,1,20,0,-0.3714285152197726,0,1.6210754766384692,1.0,0.7093299609483852,0
3.86550531867408,1,42,1,1.9279346445937195,2,0.6330219773027491,1.0,0.1481937458173812,2
0.5046292596769006,0,19,1,-0.09101837377910281,0,-0.2703412220899093,1.0,1.33579035646984,0
-0.0602492809347809,0,41,2,-1.100494882965514,3,-1.3572000713592014,1.0,-1.2249639580595164,2
-1.0134130647432091,0,20,1,0.3015558242378349,0,0.15311027762539936,1.0,1.6055540349649422,0
-0.9547663516052145,1,40,1,0.9745401636954424,2,-0.6373325218431768,1.0,-0.5948570039311647,2
0.6703938849708106,1,7,1,0.46980190910223674,2,1.6351905266289795,1.0,0.5969756370134206,1
0.032017880883729026,1,20,0,-1.4369870526943178,3,-1.4983505712643044,1.0,-1.0300657354140588,0
-0.9863241960722011,1,1,2,-0.09101837377910281,0,0.576561777340708,1.0,0.22030067832618905,1
0.054053369231592104,1,40,1,0.8062940788310404,1,0.4354112774356051,1.0,0.5532373483344751,2
-0.03456985847635054,1,10,0,1.311032333424246,2,-0.8067131217293002,1.0,-0.8537294912896425,1
1.727272283982832,1,28,0,-0.7640027132367103,1,-0.17153587215633725,1.0,1.1653258627684255,0
0.644370695143459,1,15,0,0.07722771108529905,1,0.3224908775115228,1.0,0.3261044662612205,1
0.7667862552163774,1,18,0,0.5258839373903706,0,1.3246594268377532,1.0,1.109759863002729,0
0.023492450134477684,1,32,0,1.1427862485598441,0,0.5342166273691771,1.0,2.153137504986618,2
1.3616756871348994,1,25,0,0.9184581354073084,2,-0.6796776718147076,1.0,-0.9452507120288712,0
-0.6230308405960417,1,21,0,0.5819659656785047,1,0.7177122772458109,1.0,0.41160337887429355,0
-0.7673443820692549,1,1,0,-1.100494882965514,3,1.1552788269516299,1.0,-1.1924460460037518,1
2.035597237168456,0,19,2,-0.6518386566604424,1,0.576561777340708,1.0,0.01208192668982732,0
0.21717098578480706,1,29,0,1.0306221919835763,0,0.8447477271604035,1.0,0.7277771073229533,0
-0.5724970373645927,1,5,1,-0.034936345490968856,0,-1.1031291715300162,1.0,0.1990312129738546,1
0.6442675649327825,0,25,2,1.7596885597293177,2,-1.1737044214825676,1.0,-0.515247704519434,0
0.8586408961921816,1,8,0,1.0867042202717103,2,0.15311027762539936,1.0,0.2710488315909609,1
0.5472907901600492,1,41,2,-0.9322487981011122,1,-1.484235521273794,1.0,0.8228887465085812,2
0.7155305405101935,1,6,0,0.7502120505429065,1,-0.7925980717387899,1.0,-1.2410787359479376,1
0.6479802525171338,1,16,1,0.6941300222547726,2,-0.016270322260724102,1.0,-0.6583770437092459,0
-0.4620789584670317,1,36,1,-0.20318243035537073,0,2.4256333260975556,1.0,1.2750109772542548,2
0.9747655134138381,1,4,0,-1.268740967829916,3,0.7882875271983623,1.0,-1.1772575807635488,1
0.7756898300714424,1,28,0,-0.09101837377910281,0,0.5483316773596874,1.0,2.1448006911526556,0
1.4008651671919414,1,31,1,-0.25926445864350467,0,0.054304927691827334,3.0,2.4781073758551337,2
-0.7102789988282987,1,13,0,0.3576378525259688,0,0.2942607775305022,1.0,2.5133429820441,1
-1.0067096010492416,1,38,0,-0.31534648693163864,0,-1.0043238215964443,1.0,2.3093347424450927,2
-0.8390198784893715,0,25,0,0.6380479939666386,2,0.576561777340708,1.0,0.4191925078434407,0
1.5078799491371804,1,22,1,0.18939176766156696,1,-1.5548107712263455,1.0,-0.4543560449828529,0
-0.9111078957521939,0,13,2,0.46980190910223674,2,0.7035972272553006,1.0,-0.9065905560495232,1
-0.7961520875848701,0,21,2,-0.7079206849485763,1,0.3366059275020331,1.0,0.4406099790734516,0
0.998451085132524,1,32,1,-0.7079206849485763,1,0.13899522763488906,1.0,-1.11747851713502,2
-0.42832100283894803,1,26,0,-1.3248229961180498,3,2.284482826192453,1.0,-0.9662930649137362,0
-0.7554844078414659,0,22,2,0.6380479939666386,1,0.9717831770749961,1.0,0.5516399055857575,0
-0.8849815757141658,1,21,1,0.8062940788310404,2,0.5059865273881565,1.0,-1.005353857493002,0
-0.6905467518522092,0,1,1,1.8157705880174517,2,-0.9196335216533825,1.0,0.3965909895920158,1
-0.9076358453260875,1,30,1,-1.268740967829916,3,-0.552642221900115,1.0,0.9227876102894073,2
0.6667843275971357,1,14,2,-1.212658939541782,3,-0.6514475718336871,1.0,-1.0808725806648058,1
1.8697982351376539,0,41,2,0.46980190910223674,0,0.9153229771129548,1.0,-1.1697909394173063,2
-0.7719164880759098,1,1,0,0.3576378525259688,1,0.5342166273691771,1.0,-0.582205053215283,1
1.5896965829404788,1,31,2,0.6941300222547726,1,-0.03038537225123439,1.0,0.2772114901183618,2
0.25299154562641935,1,37,1,1.2549503051361122,2,0.3224908775115228,1.0,-0.4106560336860652,2
-0.2720443569272693,1,39,0,-1.4930690809824516,3,-1.5124656212548147,1.0,-1.1073324590377338,2
-0.24306476772719343,1,1,2,-1.4930690809824516,3,-0.7784830217482797,1.0,-1.1081286285866154,1
-0.20662542662152256,0,18,1,-0.31534648693163864,0,-0.4820669719475636,1.0,0.8718327591609834,0
0.14800499115781685,1,38,2,-1.4930690809824516,3,0.39306612746407427,1.0,-1.169300988925687,2
0.46918684394110194,1,22,0,0.8062940788310404,0,1.3387744768282634,1.0,1.927836833605982,0
0.050821955963730736,0,32,1,0.5258839373903706,1,-1.0748990715489957,1.0,-1.240282566399056,2
-0.7664162101731671,1,4,0,-1.212658939541782,3,0.477756427407136,1.0,-1.0208995783000112,1
-0.9446595909589246,1,20,0,0.8062940788310404,1,0.576561777340708,1.0,0.4127746667683211,0
-0.8618804085226461,0,39,2,-1.100494882965514,3,-0.8349432217103208,1.0,-1.1825704814070472,2
0.653343023472308,1,21,1,-0.09101837377910281,1,0.6753671272742799,1.0,0.5046250729941069,0
-0.9806864112218898,1,13,0,-0.034936345490968856,1,0.5059865273881565,1.0,1.008380940445136,1
0.8175263188691794,1,19,2,-0.09101837377910281,1,-1.385430171340222,1.0,1.1607070586547217,0
-0.0941103667735409,0,42,2,-1.04441285467738,1,-0.9478636216344031,1.0,0.2986595832540992,2
-0.6879341198484062,1,10,1,1.5353604465767818,2,-1.4418903713022633,1.0,0.6039523278680435,1
-0.3506983309364908,1,37,2,0.9184581354073084,2,-0.3126863720614401,1.0,-0.21939671417107298,2
-0.16128251066078694,1,38,0,-0.14710040206723676,1,1.7763410265340824,1.0,0.8192166696469121,2
-0.8717121552737987,1,12,2,-0.9322487981011122,3,1.1976239769231607,1.0,-1.2195949172555198,1
-0.4098606951278676,1,3,2,-0.5396746000841744,0,0.8447477271604035,1.0,0.03767673622598955,1
3.018909419231293,0,18,0,0.5258839373903706,1,0.7600574272173417,5.0,-1.217193649481489,0
0.30452227422774064,1,27,1,0.07722771108529905,0,0.11076512765386849,1.0,0.45153944759223386,0
-0.4501846075023505,1,10,2,1.7596885597293177,2,-1.4136602713212425,1.0,-0.3102646675881424,1
0.1619963230729189,1,14,1,1.36711436171238,2,1.8751463764676544,1.0,-0.267177094405879,1
-0.7674475122799314,1,33,0,1.5353604465767818,2,-0.04450042224174468,1.0,-0.6848726476388545,2
1.2844311593382556,1,42,1,0.7502120505429065,1,-0.9337485716438928,1.0,0.03018712845045263,2
-0.14801309022042008,1,39,0,0.021145682797165097,1,0.44952632742611537,1.0,0.28689566780427767,2
-0.867415063162281,1,30,2,-1.100494882965514,3,-0.15742082216582698,1.0,0.22571820381425203,2
0.10860925067942188,0,35,2,-1.04441285467738,3,-0.7643679717577694,1.0,-0.8732152306334248,2
0.21981799452550216,0,30,1,0.7502120505429065,0,1.0988186269895885,2.0,0.8493231066267369,2
-0.8617429015750775,1,36,0,1.0867042202717103,0,-1.3007398713971603,1.0,0.8063605728928559,2
-0.9010355118427962,1,24,1,1.0306221919835763,2,0.12488017764437878,1.0,-0.1540776374315765,0
-0.5050155028453174,0,27,1,-0.4275105435079065,0,-0.3409164720424607,1.0,1.737853426829582,0
-0.19070899744046071,0,37,2,-1.268740967829916,3,1.606960426647959,1.0,-1.1765354141535052,2
-0.8572739257790991,1,41,1,-1.3248229961180498,3,-1.4560054212927735,1.0,-1.0915443148103923,2
-0.8753560893843659,1,4,0,-1.100494882965514,3,-0.5667572718906253,1.0,-1.1522828648183423,1
2.5373944655830565,1,29,2,-1.100494882965514,3,0.08253502767284791,1.0,-1.177995058326455,0
0.5008478186187652,1,19,0,0.46980190910223674,2,-0.4679519219570533,1.0,-0.5000898611849569,0
0.23047478296206614,1,9,2,1.311032333424246,2,-0.891403421672362,1.0,0.20427521432946918,1
1.5789710410301303,1,20,0,-1.268740967829916,3,-1.1737044214825676,1.0,1.1327135331700053,0
-0.9541475703411559,1,13,1,0.3576378525259688,1,-0.6796776718147076,1.0,0.05957139882023421,1
0.6093751769872582,1,31,0,-0.5957566283723084,1,-0.21388102212786814,1.0,-0.7892754833869117,2
-0.9053326039543139,1,37,0,0.6380479939666386,2,-1.3572000713592014,1.0,0.44248301897370523,2
-0.298789458229356,1,42,0,1.5914424748649159,2,-0.42560677198552244,1.0,-0.26141252065291876,2
-0.29817067696529737,0,13,1,0.3576378525259688,1,2.340943026154494,1.0,0.7272412239727446,1
1.5342812830703454,0,15,2,-0.31534648693163864,1,-0.18565092214684756,1.0,0.9566503343716477,1
-0.8135810931891863,1,31,2,-1.156576911253648,3,0.7035972272553006,1.0,-0.8193436429845787,2
-0.44915330539558623,1,23,1,-0.4275105435079065,0,-0.5385271719096048,1.0,1.8968040839779388,0
0.21782414378575776,1,26,2,-1.3248229961180498,3,-0.5244121219190945,1.0,-0.09077960647001027,0
0.2776052892411933,1,41,1,1.8718526163055855,2,0.08253502767284791,1.0,-0.7127385818497113,2
-0.19589988471117417,1,8,1,-0.8200847415248442,0,-0.9196335216533825,1.0,1.8606549242681407,1
-0.5712250980995833,0,13,1,-0.7640027132367103,1,-1.5124656212548147,1.0,-0.13946333292373966,1
3.174876674510943,1,10,2,-0.9883308263892461,3,0.4636413774166257,1.0,-1.2375495613129912,1
0.644370695143459,1,21,2,-1.4369870526943178,3,0.39306612746407427,1.0,-0.9085171842847978,0
0.07925151737353232,1,20,1,0.07722771108529905,0,0.8306326771698932,1.0,0.4877728175427792,0
1.4204599072204624,1,38,1,-1.3248229961180498,3,-0.9760937216154236,1.0,-1.0559922822622552,2
-0.9827146386985262,1,15,0,-0.14710040206723676,1,0.2660306775494817,1.0,0.7020827765931807,1
0.18165981657522418,1,7,0,-1.3809050244061838,3,-0.7925980717387899,1.0,-1.243255443079976,1
0.012904415171697924,1,8,2,0.5258839373903706,1,-1.3430850213686911,1.0,0.38088705560542124,1
